,playerId,squadId,firstName,lastName,displayName,position,price,gameWeekPoints,averagePoints,last3Average,bonusPoints,totalPoints,percentSelected,form,goals,assists,minutesPlayed,shotsOnTarget,chancesCreated,tackles,cleanSheet,saves,goalsConceded,yellowCards,redCards,ownGoals,penaltyMisses,penaltySaves,bonusPpm,dribbles,crosses,offsides,passCompletionRate,interceptions,blocks,foulsWon,foulsMade,goalsOutsideArea,errorsLeadingToGoal,averagePoints_per_price,totalPoints_per_price
0,51981,210,Joël,Mall,J. Mall,GK,6.0,,4.2,0,9,105,0,,0,0,2250,0,0,3,4,99.0,39,2,0,0,0,0,571,1,0,0,64,0,0,4,2,0,1,0.7000000000000001,17.5
1,52046,595,Steven,Zuber,S. Zuber,MID,9.0,,4.7,0,6,94,0,,7,4,1767,27,4,19,5,,0,3,0,0,0,0,417,20,12,4,78,9,1,29,18,0,0,0.5222222222222223,10.444444444444445
2,56484,481,Marwin,Hitz,M. Hitz,GK,7.5,,5.1,0,17,183,0,,0,0,3195,0,0,0,12,132.0,39,1,0,1,0,1,918,1,0,0,84,0,0,1,0,0,0,0.6799999999999999,24.4
3,62431,1414,Heinz,Lindner,H. Lindner,GK,4.5,,3.5,0,0,7,0,,0,0,180,0,0,0,0,10.0,3,0,0,0,0,0,44,0,0,0,63,0,0,0,0,0,0,0.7777777777777778,1.5555555555555556
4,68260,1963,Loris,Benito,L. Benito,DEF,5.5,,3.2,0,11,86,0,,0,1,2246,4,3,38,7,,22,3,0,0,0,0,573,3,5,0,83,35,16,4,27,0,1,0.5818181818181819,15.636363636363637
5,68312,481,Xherdan,Shaqiri,X. Shaqiri,MID,11.0,,7.8,0,36,265,0,,17,25,2618,32,32,7,12,,0,3,0,0,1,0,1074,23,73,13,76,5,0,58,29,6,0,0.7090909090909091,24.09090909090909
6,81025,1414,Pajtim,Kasami,P. Kasami,MID,6.0,,0.9,0,0,8,0,,0,0,112,0,0,2,0,,0,1,0,0,0,0,34,3,1,0,68,0,0,4,1,0,0,0.15,1.3333333333333333
7,82447,210,Miroslav,Stevanovic,M. Stevanovic,MID,10.0,,5.9,0,36,224,0,,14,13,3179,30,10,53,8,,0,3,0,0,0,0,950,22,44,13,70,19,4,35,15,1,0,0.5900000000000001,22.4
8,84360,249,Amir,Abrashi,A. Abrashi,MID,6.5,,1.9,0,3,58,0,,0,2,2162,1,1,73,5,,0,9,1,0,0,0,487,9,5,1,78,24,7,38,40,0,0,0.29230769230769227,8.923076923076923
9,88221,1414,Numa,Lavanchy,N. Lavanchy,DEF,5.5,,2.8,0,14,100,0,,2,3,3221,6,4,81,4,,55,4,1,0,0,0,752,17,22,4,74,49,15,36,45,1,0,0.509090909090909,18.181818181818183
10,88596,3573,Stefanos,Kapino,S. Kapino,GK,7.0,,4.8,0,19,160,0,,0,0,2880,0,0,2,9,132.0,58,3,0,1,0,2,792,0,0,0,65,0,0,1,2,0,0,0.6857142857142857,22.857142857142858
11,89500,490,Thomas,Castella,T. Castella,GK,4.5,,2.3,0,0,9,0,,0,0,360,0,0,0,0,10.0,9,0,0,0,0,0,66,0,0,0,61,0,0,0,0,0,1,0.5111111111111111,2.0
12,94241,210,Steve,Rouiller,S. Rouiller,DEF,6.5,,4.0,0,15,112,0,,5,0,2419,10,0,50,7,,28,5,1,0,0,0,638,10,0,0,80,46,15,23,20,0,0,0.6153846153846154,17.23076923076923
13,101455,935,Mattia,Bottani,M. Bottani,FWD,6.0,,1.6,0,1,44,0,,2,0,1398,11,3,20,0,,0,5,0,0,0,0,245,26,9,5,81,6,0,17,16,1,0,0.26666666666666666,7.333333333333333
14,102022,595,Yanick,Brecher,Y. Brecher,GK,7.5,,4.8,0,22,181,0,,0,1,3420,0,1,0,11,106.0,57,0,0,1,0,3,948,0,0,0,76,0,0,3,1,0,1,0.64,24.133333333333333
15,102826,595,Benjamin,Mendy,B. Mendy,DEF,4.5,,2.0,0,0,14,0,,0,1,333,1,0,3,1,,4,1,0,0,0,0,68,1,9,0,72,3,1,0,4,0,2,0.4444444444444444,3.111111111111111
16,102911,490,Noë,Dussenne,N. Dussenne,DEF,7.5,,4.3,0,14,143,0,,7,2,2937,13,2,51,10,,42,7,0,0,0,0,779,10,1,1,76,64,21,39,36,0,4,0.5733333333333334,19.066666666666666
17,105377,935,Ezgjan,Alioski,E. Alioski,DEF,7.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
18,106373,3573,Roman,Buess,R. Buess,FWD,5.0,,1.7,0,0,25,0,,2,2,167,3,2,2,0,,0,1,0,0,1,0,104,1,0,0,66,1,1,2,7,0,0,0.33999999999999997,5.0
19,106471,453,Jordi,Quintillà,J. Quintillà,MID,6.5,,2.0,0,3,54,0,,0,2,1818,2,2,32,4,,0,5,0,0,0,0,388,4,5,0,83,15,10,24,30,0,0,0.3076923076923077,8.307692307692308
20,107640,210,Jérémy,Frick,J. Frick,GK,6.0,,4.9,0,5,64,0,,0,0,1170,0,0,0,4,39.0,16,0,0,0,0,1,304,1,0,0,59,0,0,2,0,0,0,0.8166666666666668,10.666666666666666
21,116699,1748,Marco,Bürki,M. Bürki,DEF,4.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
22,116700,1748,Leonardo,Bertone,L. Bertone,MID,6.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
23,118751,481,Mirko,Salvi,M. Salvi,GK,4.0,,1.0,0,0,3,0,,0,0,225,0,0,0,0,2.0,4,0,0,0,0,0,41,0,0,0,90,0,0,1,0,0,0,0.25,0.75
24,119578,1963,David,von Ballmoos,D. von Ballmoos,GK,5.5,,3.2,0,2,54,0,,0,0,1530,0,0,0,1,57.0,28,1,0,0,0,0,334,0,0,0,65,0,0,1,0,0,0,0.5818181818181819,9.818181818181818
25,119593,3573,Luca,Zuffi,L. Zuffi,MID,6.5,,3.0,0,7,82,0,,3,1,2029,5,1,21,9,,0,1,0,0,0,0,490,8,16,1,87,17,8,8,12,0,0,0.46153846153846156,12.615384615384615
26,119788,935,Renato,Steffen,R. Steffen,MID,9.0,,4.2,0,15,109,0,,7,5,1956,12,13,23,5,,0,7,0,0,0,0,523,20,32,6,79,9,5,42,23,1,0,0.4666666666666667,12.11111111111111
27,127122,1414,Federico,Barba,F. Barba,DEF,5.0,,1.1,0,0,18,0,,0,0,1315,2,0,23,0,,28,3,0,0,0,0,242,3,4,1,79,19,10,19,16,0,0,0.22000000000000003,3.6
28,133802,1414,Benjamin,Kololli,B. Kololli,MID,7.0,,4.5,0,9,95,0,,9,4,1208,20,3,11,3,,0,2,1,1,0,0,393,22,23,5,78,11,1,24,10,1,0,0.6428571428571429,13.571428571428571
29,151868,210,David,Douline,D. Douline,MID,5.5,,2.2,0,4,47,0,,0,3,1322,3,1,68,3,,0,2,0,0,0,0,348,14,2,1,76,34,7,27,35,0,0,0.4,8.545454545454545
30,153701,249,Saulo,Decarli,S. Decarli,DEF,4.5,,1.5,0,0,25,0,,0,0,1311,1,0,10,3,,27,4,1,0,0,0,255,0,0,0,74,18,10,5,13,0,1,0.3333333333333333,5.555555555555555
31,166407,490,Olivier,Custodio,O. Custodio,MID,5.5,,2.2,0,4,49,0,,0,3,1493,4,7,26,4,,0,5,0,0,0,0,344,9,28,1,82,8,0,15,27,0,0,0.4,8.909090909090908
32,170929,1963,Saidy,Janko,S. Janko,DEF,4.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
33,172594,1963,Gregory,Wüthrich,G. Wüthrich,DEF,6.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
34,173182,1963,Chris,Bedia,C. Bedia,FWD,7.0,,3.6,0,7,62,0,,6,1,1093,14,1,11,0,,0,1,0,0,0,0,226,7,2,7,80,1,2,7,19,0,0,0.5142857142857143,8.857142857142858
35,173235,1269,Adrian,Grbic,A. Grbic,FWD,7.0,,2.7,0,10,84,0,,9,2,1406,29,2,11,0,,0,3,0,0,2,0,341,5,1,8,66,3,0,15,24,0,0,0.38571428571428573,12.0
36,173245,3573,Souleymane,Diaby,S. Diaby,DEF,4.5,,1.9,0,4,34,0,,0,0,1028,2,0,31,3,,17,4,0,0,0,0,232,3,2,0,75,16,8,6,18,0,0,0.4222222222222222,7.555555555555555
37,175006,1414,Anton,Miranchuk,A. Miranchuk,MID,6.0,,2.9,0,6,69,0,,2,4,1394,11,5,20,4,,0,1,0,0,0,0,330,14,15,7,76,9,1,22,14,0,0,0.48333333333333334,11.5
38,181008,481,Albian,Ajeti,A. Ajeti,FWD,7.5,,3.4,0,8,101,0,,10,6,1421,24,6,16,0,,0,1,2,0,0,0,404,6,1,13,73,6,0,24,22,0,0,0.4533333333333333,13.466666666666667
39,184303,453,Albert,Vallci,A. Vallci,DEF,5.5,,2.6,0,11,70,0,,2,1,2238,2,0,44,4,,32,7,2,0,0,0,518,3,1,0,77,31,17,13,29,0,0,0.4727272727272727,12.727272727272727
40,185521,481,Kevin,Rüegg,K. Rüegg,DEF,5.5,,4.7,0,6,33,0,,0,1,432,0,1,21,3,,3,0,0,0,0,0,171,2,1,1,77,9,0,4,1,0,0,0.8545454545454546,6.0
41,185522,3573,Remo,Arnold,R. Arnold,MID,5.5,,2.3,0,5,79,0,,1,1,2874,5,2,57,9,,0,5,1,0,0,0,608,14,2,3,78,33,35,15,26,0,1,0.41818181818181815,14.363636363636363
42,186794,1269,Vaso,Vasic,V. Vasic,GK,4.0,,2.0,0,0,2,0,,0,0,45,0,0,0,0,5.0,2,0,0,0,0,0,20,0,0,0,95,0,0,0,0,0,0,0.5,0.5
43,194251,249,Dirk,Abels,D. Abels,DEF,5.0,,2.2,0,1,62,0,,1,0,2046,4,0,29,4,,28,3,0,0,0,0,393,5,7,1,65,29,10,15,15,1,0,0.44000000000000006,12.4
44,197309,453,Chima,Okoroji,C. Okoroji,DEF,5.0,,2.3,0,6,71,0,,0,1,2551,3,7,53,6,,37,7,0,1,0,0,567,27,21,1,75,40,1,25,23,0,1,0.45999999999999996,14.2
45,198383,1963,Cedric,Itten,C. Itten,FWD,7.5,,2.9,0,11,100,0,,8,4,1766,24,3,16,0,,0,5,0,0,0,0,357,11,3,3,56,3,6,16,48,0,0,0.38666666666666666,13.333333333333334
46,198987,1963,Rayan,Raveloson,R. Raveloson,MID,6.0,,2.6,0,2,50,0,,2,0,1522,5,1,32,5,,0,3,0,0,0,0,341,7,6,0,82,16,9,22,11,2,0,0.43333333333333335,8.333333333333334
47,199667,210,Timothé,Cognat,T. Cognat,MID,9.0,,3.5,0,23,123,0,,2,8,3069,14,11,80,8,,0,7,1,0,0,0,844,44,76,3,79,37,7,25,44,0,0,0.3888888888888889,13.666666666666666
48,200212,210,Gaël,Ondoua,G. Ondoua,MID,6.0,,1.8,0,0,48,0,,1,0,1578,4,1,29,4,,0,2,1,0,0,0,318,6,3,0,82,15,8,24,23,0,0,0.3,8.0
49,200837,210,Samuel,Mráz,S. Mráz,FWD,6.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
50,202298,453,Lawrence Ati,Zigi,L. Zigi,GK,6.5,,3.5,0,4,132,0,,0,0,3420,0,0,1,6,112.0,53,2,0,0,0,0,789,0,0,0,70,1,0,14,0,0,3,0.5384615384615384,20.307692307692307
51,203034,1748,Christopher,Ibayi,C. Ibayi,FWD,5.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
52,204670,1414,Kreshnik,Hajrizi,K. Hajrizi,DEF,4.5,,2.4,0,6,36,0,,2,1,1272,4,0,28,0,,23,4,0,2,0,0,279,3,0,0,76,18,15,22,16,0,0,0.5333333333333333,8.0
53,208560,935,Hicham,Mahou,H. Mahou,MID,6.5,,2.0,0,2,41,0,,1,3,785,9,0,9,1,,0,1,0,0,0,0,183,31,5,1,84,6,0,11,13,0,0,0.3076923076923077,6.3076923076923075
54,209402,453,Lukas,Görtler,L. Görtler,MID,7.0,,3.5,0,11,88,0,,5,5,1740,17,6,55,5,,0,9,1,0,0,0,481,8,4,0,74,27,8,36,39,0,0,0.5,12.571428571428571
55,209667,453,Lukas,Watkowiak,L. Watkowiak,GK,3.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
56,212072,1963,Dario,Marzino,D. Marzino,GK,3.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
57,212083,935,Anto,Grgic,A. Grgic,MID,8.0,,3.7,0,16,133,0,,9,2,2542,12,3,33,6,,0,4,0,0,0,0,780,6,32,0,88,36,9,16,21,0,0,0.4625,16.625
58,213380,935,Lukas,Mai,L. Mai,DEF,5.5,,2.4,0,11,72,0,,0,2,2079,2,1,75,5,,33,7,0,0,0,0,596,4,0,1,86,21,17,13,19,0,0,0.43636363636363634,13.090909090909092
59,214195,1963,Sandro,Lauper,S. Lauper,MID,6.0,,2.0,0,2,57,0,,0,2,2197,0,1,47,7,,0,6,1,0,0,0,460,4,0,0,84,47,15,14,24,0,0,0.3333333333333333,9.5
60,215075,1269,Pius,Dorn,P. Dorn,DEF,7.0,,3.6,0,14,133,0,,3,9,3285,9,7,62,8,,61,6,0,0,0,0,737,26,14,6,72,30,10,49,44,2,1,0.5142857142857143,19.0
61,215428,210,Jérémy,Guillemenot,J. Guillemenot,FWD,6.0,,1.3,0,0,34,0,,0,2,838,15,3,9,0,,0,2,0,0,1,0,102,8,2,9,50,0,2,15,14,0,0,0.21666666666666667,5.666666666666667
62,218359,1748,Dominik,Franke,D. Franke,DEF,4.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
63,219529,3573,Basil,Stillhart,B. Stillhart,MID,6.0,,2.2,0,2,48,0,,1,1,1282,4,2,32,4,,0,3,0,0,0,0,318,10,2,0,72,14,6,13,22,1,0,0.3666666666666667,8.0
64,219917,1748,Jan,Bamert,J. Bamert,DEF,5.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
65,223348,490,Konrad,de la Fuente,K. de la Fuente,MID,5.0,,1.5,0,0,35,0,,0,2,711,2,1,20,3,,0,2,0,0,0,0,126,10,11,1,60,5,0,20,12,0,0,0.3,7.0
66,223406,1963,Meschack,Elia,M. Elia,FWD,7.0,,1.6,0,0,24,0,,0,1,865,6,0,6,0,,0,2,0,0,0,0,55,9,4,4,70,3,0,6,18,0,0,0.2285714285714286,3.4285714285714284
67,223759,481,Djordje,Jovanovic,D. Jovanovic,FWD,5.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
68,226883,3573,Lukas,Mühl,L. Mühl,DEF,4.5,,2.2,0,6,38,0,,0,0,1140,1,0,27,4,,31,0,0,0,0,0,318,3,0,0,79,35,12,1,5,0,0,0.48888888888888893,8.444444444444445
69,227217,210,Bradley,Mazikou,B. Mazikou,DEF,6.5,,3.1,0,10,97,0,,0,4,2697,1,6,72,9,,43,8,0,1,0,0,747,25,13,0,83,54,9,41,23,0,0,0.47692307692307695,14.923076923076923
70,228778,1269,Andrejs,Ciganiks,A. Ciganiks,DEF,5.0,,2.6,0,11,90,0,,1,4,2611,4,6,76,7,,48,6,1,0,0,0,707,16,41,4,74,37,6,20,39,0,0,0.52,18.0
71,229235,1269,Stefan,Knezevic,S. Knezevic,DEF,5.5,,2.2,0,5,73,0,,2,0,2821,4,0,39,6,,51,12,0,0,0,0,585,1,1,4,84,46,23,47,32,0,1,0.4,13.272727272727273
72,229237,1963,Christian,Fassnacht,C. Fassnacht,MID,9.5,,5.8,0,7,104,0,,11,2,1440,18,2,20,5,,0,3,0,0,0,0,408,11,3,1,77,12,0,2,14,0,0,0.6105263157894737,10.947368421052632
73,229695,490,Karlo,Letica,K. Letica,GK,6.5,,4.2,0,6,142,0,,0,0,3060,0,0,0,10,100.0,45,4,0,1,0,2,707,0,0,0,52,0,0,9,0,0,5,0.6461538461538462,21.846153846153847
74,229706,1414,Ali,Kabacalman,A. Kabacalman,MID,6.0,,2.5,0,6,91,0,,2,2,3064,7,3,74,7,,0,7,0,0,1,0,744,8,6,0,86,41,11,22,21,0,0,0.4166666666666667,15.166666666666666
75,230541,210,Yoan,Severin,Y. Severin,DEF,5.5,,2.3,0,4,68,0,,0,0,2323,2,0,37,6,,42,2,0,0,0,0,509,6,2,0,74,36,17,11,16,0,0,0.41818181818181815,12.363636363636363
76,230755,1414,Marquinhos,Cipriano,M. Cipriano,DEF,4.5,,1.6,0,2,34,0,,0,1,971,0,2,22,1,,13,2,0,0,0,0,229,3,16,0,73,9,6,11,9,0,0,0.35555555555555557,7.555555555555555
77,231221,3573,Silvan,Sidler,S. Sidler,DEF,5.5,,2.5,0,4,79,0,,0,1,2483,2,4,50,10,,52,6,0,0,0,0,556,16,9,2,66,33,13,15,34,0,1,0.45454545454545453,14.363636363636363
78,233275,1748,Vasilije,Janjicic,V. Janjicic,MID,5.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
79,234473,3573,Nishan,Burkart,N. Burkart,FWD,7.0,,3.3,0,6,73,0,,4,5,1452,13,5,11,0,,0,0,0,0,1,0,313,14,6,6,67,11,0,20,15,0,0,0.4714285714285714,10.428571428571429
80,235862,490,Morgan,Poaty,M. Poaty,DEF,6.0,,3.2,0,10,117,0,,2,1,2956,5,4,44,10,,44,1,0,2,0,0,721,21,21,0,72,42,10,49,24,1,0,0.5333333333333333,19.5
81,241754,453,Jozo,Stanic,J. Stanic,DEF,4.5,,1.7,0,5,45,0,,0,0,2250,1,1,33,3,,33,9,1,0,0,0,451,3,1,0,83,35,28,23,38,0,1,0.37777777777777777,10.0
82,242169,1963,Filip,Ugrinic,F. Ugrinic,MID,8.5,,3.3,0,16,118,0,,3,7,2804,17,7,62,7,,0,6,0,0,0,0,825,32,44,2,86,41,4,32,32,1,0,0.388235294117647,13.882352941176471
83,242894,453,Willem,Geubbels,W. Geubbels,FWD,9.0,,4.4,0,18,137,0,,14,3,2276,35,7,25,0,,0,2,1,0,0,0,584,27,5,24,63,11,3,14,27,0,0,0.48888888888888893,15.222222222222221
84,247385,1963,Anthony,Racioppi,A. Racioppi,GK,6.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
85,247441,3573,Dario,Ulrich,D. Ulrich,MID,5.5,,2.1,0,0,51,0,,0,2,1689,4,3,30,8,,0,4,0,0,0,0,255,10,15,4,70,11,5,28,32,0,0,0.38181818181818183,9.272727272727273
86,248398,935,Zachary,Brault-Guillard,Z. Brault-Guillard,DEF,4.5,,2.0,0,2,39,0,,0,1,1137,3,2,16,2,,20,3,0,0,0,0,261,7,13,2,79,12,7,5,14,0,0,0.4444444444444444,8.666666666666666
87,248865,595,Armstrong,Oko-Flex,A. Oko-Flex,FWD,5.0,,1.8,0,0,21,0,,0,3,427,3,1,12,0,,0,1,0,0,0,0,94,12,3,1,62,4,0,8,5,0,0,0.36,4.2
88,420892,453,Lukas,Daschner,L. Daschner,FWD,7.0,,2.8,0,8,45,0,,3,0,1189,8,2,28,0,,0,4,0,0,0,0,303,18,17,0,72,20,4,10,20,1,0,0.39999999999999997,6.428571428571429
89,422163,490,Teddy,Okou,T. Okou,FWD,8.5,,3.5,0,17,128,0,,7,6,2855,28,9,70,0,,0,6,0,0,0,0,682,59,18,2,71,15,3,53,41,2,0,0.4117647058823529,15.058823529411764
90,422494,481,Dominik,Schmid,D. Schmid,DEF,8.0,,4.7,0,13,165,0,,4,9,2922,11,8,35,12,,32,6,0,0,0,0,837,15,30,1,80,57,9,41,34,1,0,0.5875,20.625
91,423877,1963,Mohamed Ali,Camara,M. Camara,DEF,4.5,,1.7,0,2,31,0,,0,0,1287,2,1,28,2,,18,3,2,0,0,0,296,2,1,0,76,20,17,7,26,0,0,0.37777777777777777,6.888888888888889
92,425625,249,Mathieu,Choinière,M. Choinière,MID,6.5,,2.0,0,3,34,0,,1,0,824,2,0,31,2,,0,2,0,0,0,0,223,7,2,0,79,7,0,10,10,0,0,0.3076923076923077,5.230769230769231
93,428620,935,Antonios,Papadopoulos,A. Papadopoulos,DEF,6.0,,2.5,0,13,81,0,,1,2,2649,5,4,51,5,,44,9,0,0,0,0,645,11,5,7,87,53,21,24,37,0,0,0.4166666666666667,13.5
94,430301,249,Giotto,Morandi,G. Morandi,MID,8.0,,4.1,0,19,106,0,,5,6,2175,18,10,23,3,,0,6,0,0,1,0,520,18,41,1,75,11,1,23,23,1,1,0.5125,13.25
95,430582,453,Bastien,Toma,B. Toma,MID,6.0,,2.7,0,8,93,0,,1,9,2029,7,7,33,4,,0,3,0,0,0,0,516,14,27,1,79,12,3,17,25,1,1,0.45,15.5
96,430976,3573,Fabian,Rohner,F. Rohner,MID,5.5,,2.3,0,0,9,0,,0,1,219,0,0,4,1,,0,1,0,0,0,0,39,4,1,3,70,1,0,3,2,0,0,0.41818181818181815,1.6363636363636365
97,435032,1748,Genís,Montolio,G. Montolio,DEF,5.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
98,435989,935,Uran,Bislimi,U. Bislimi,MID,7.5,,2.5,0,6,77,0,,2,2,2356,16,5,61,6,,0,8,0,0,0,0,526,19,5,2,85,13,6,34,26,0,0,0.3333333333333333,10.266666666666667
99,435994,1748,Niklas,Steffen,N. Steffen,GK,4.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
100,437962,453,Kevin,Csoboth,K. Csoboth,MID,6.0,,1.5,0,0,47,0,,1,1,1271,4,1,19,2,,0,3,0,0,0,0,212,7,5,11,73,13,2,27,10,1,0,0.25,7.833333333333333
101,439125,595,Mariano,Gómez,M. Gómez,DEF,6.0,,2.9,0,11,109,0,,1,2,3206,7,2,44,10,,55,6,0,0,0,0,718,1,2,0,81,56,18,17,44,0,2,0.48333333333333334,18.166666666666668
102,445607,453,Stephan,Ambrosius,S. Ambrosius,DEF,5.0,,2.4,0,8,52,0,,0,1,1847,2,0,60,3,,27,5,0,0,0,0,474,4,1,1,79,31,18,10,26,0,0,0.48,10.4
103,446188,249,Justin,Hammel,J. Hammel,GK,7.0,,4.4,0,15,164,0,,0,0,3330,0,0,2,7,128.0,52,3,0,0,0,3,843,1,0,0,63,0,0,4,0,0,1,0.6285714285714287,23.428571428571427
104,446343,1748,Justin,Roth,J. Roth,MID,5.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
105,446344,935,Allan,Arigoni,A. Arigoni,DEF,6.0,,1.0,0,0,3,0,,0,0,34,0,0,2,0,,1,0,0,0,0,0,12,1,0,0,72,0,0,1,0,0,0,0.16666666666666666,0.5
106,447340,595,Lindrit,Kamberi,L. Kamberi,DEF,5.5,,2.7,0,4,77,0,,4,0,1725,8,0,25,5,,30,4,1,0,0,0,381,2,4,2,69,23,5,14,22,1,1,0.49090909090909096,14.0
107,447541,1269,Thibault,Klidje,T. Klidje,FWD,8.5,,3.6,0,11,132,0,,10,6,2368,36,3,12,0,,0,0,0,0,0,0,493,21,1,23,61,9,4,40,15,1,0,0.4235294117647059,15.529411764705882
108,448462,1414,Baltazar,Costa,B. Costa,MID,5.0,,2.0,0,1,51,0,,0,0,2295,9,2,57,3,,0,4,0,0,0,0,436,10,2,0,78,42,14,37,24,0,0,0.4,10.2
109,449241,1269,Jakub,Kadák,J. Kadák,MID,6.0,,1.5,0,0,34,0,,1,2,623,4,2,13,1,,0,3,0,0,0,0,136,2,10,0,77,4,5,7,12,0,0,0.25,5.666666666666667
110,449781,3573,Alexandre,Jankewitz,A. Jankewitz,MID,5.0,,1.8,0,0,18,0,,0,0,737,0,1,14,4,,0,4,0,0,0,0,123,4,5,1,71,5,6,16,10,0,0,0.36,3.6
111,449783,595,Bledian,Krasniqi,B. Krasniqi,MID,8.5,,3.9,0,15,131,0,,5,7,2562,10,5,45,9,,0,2,0,0,0,0,692,38,27,3,85,12,1,27,25,1,1,0.4588235294117647,15.411764705882353
112,449795,210,Julian,von Moos,J. von Moos,FWD,5.5,,1.4,0,0,21,0,,0,1,513,1,0,12,0,,0,1,0,0,0,0,92,18,6,4,74,3,0,8,5,0,0,0.2545454545454545,3.8181818181818183
113,449797,453,Christian,Witzig,C. Witzig,MID,9.0,,3.9,0,9,131,0,,7,7,2452,20,10,43,10,,0,5,0,0,0,0,532,30,8,7,70,18,2,36,31,3,0,0.43333333333333335,14.555555555555555
114,452846,1269,Sinan,Karweina,S. Karweina,FWD,5.5,,2.2,0,2,48,0,,3,3,839,16,2,17,0,,0,1,0,0,1,0,224,13,3,2,70,3,0,22,8,0,0,0.4,8.727272727272727
115,453572,1748,Nino,Ziswiler,N. Ziswiler,GK,5.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
116,453574,1414,Jan,Kronig,J. Kronig,DEF,4.5,,1.1,0,0,17,0,,0,0,490,0,0,10,1,,13,1,0,0,0,0,108,2,0,0,69,3,3,4,5,0,0,0.24444444444444446,3.7777777777777777
117,454691,1414,Nias,Hefti,N. Hefti,DEF,4.5,,2.0,0,4,49,0,,0,0,1787,2,2,70,4,,32,3,0,0,0,0,428,9,12,2,68,21,7,19,27,0,0,0.4444444444444444,10.88888888888889
118,456448,1269,Ismajl,Beka,I. Beka,DEF,4.0,,0.0,0,0,0,0,,0,0,225,0,0,7,0,,6,3,0,0,0,0,38,0,0,1,84,5,3,1,5,0,1,0.0,0.0
119,457605,595,Nemanja,Tosic,N. Tosic,DEF,5.0,,0.9,0,0,9,0,,0,0,359,0,0,7,0,,8,0,0,0,0,0,60,1,1,0,78,2,1,5,3,0,0,0.18,1.8
120,461609,1748,Layton,Stewart,L. Stewart,FWD,5.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
121,463370,249,Tomás,Verón Lupi,T. Verón Lupi,MID,5.5,,2.2,0,7,56,0,,3,3,835,9,10,25,2,,0,4,0,0,1,0,262,24,15,2,66,6,3,21,13,1,0,0.4,10.181818181818182
122,463746,3573,Antoine,Baroan,A. Baroan,FWD,6.0,,3.0,0,5,62,0,,5,3,1135,14,3,15,0,,0,2,1,0,0,0,285,15,0,5,67,4,2,23,10,2,0,0.5,10.333333333333334
123,465427,935,Ousmane,Doumbia,O. Doumbia,MID,6.0,,1.4,0,0,45,0,,0,1,1689,1,3,38,1,,0,7,0,0,0,0,373,11,1,1,77,24,13,25,16,0,0,0.2333333333333333,7.5
